Date,Time,ID,pH,Air Temperature,TDS,Light Intensity,Humidity,EC,Label
20/05/2022,08:55:32 ,ICPKNW,8.42,20,406,1023,19,0.812,15
20/05/2022,08:55:36 ,ICPKNW,12.97,22,1091,900,68,2.182,13
20/05/2022,08:55:40 ,ICPKNW,11.12,28,829,473,80,1.658,5
20/05/2022,08:55:44 ,ICPKNW,11.83,29,294,1016,29,0.588,15
20/05/2022,08:55:48 ,ICPKNW,9.38,28,248,297,1,0.496,17
20/05/2022,08:55:52 ,ICPKNW,6.11,21,1195,745,58,2.39,2
20/05/2022,08:55:56 ,ICPKNW,1.11,24,260,313,22,0.52,16
20/05/2022,08:56:00 ,ICPKNW,7.78,21,604,120,21,1.208,17
20/05/2022,08:56:04 ,ICPKNW,1.06,39,740,422,2,1.48,4
20/05/2022,08:56:08 ,ICPKNW,4.24,37,1181,832,70,2.362,12
20/05/2022,08:56:12 ,ICPKNW,10.76,37,220,833,57,0.44,15
20/05/2022,08:56:16 ,ICPKNW,12.4,38,1281,247,7,2.562,5
20/05/2022,08:56:20 ,ICPKNW,11.11,29,1207,694,80,2.414,13
20/05/2022,08:56:24 ,ICPKNW,6.29,40,921,280,31,1.842,0
20/05/2022,08:56:28 ,ICPKNW,9.85,23,879,907,17,1.758,13
20/05/2022,08:56:32 ,ICPKNW,9.19,36,1336,758,79,2.672,13
20/05/2022,08:56:36 ,ICPKNW,4.79,35,148,980,26,0.296,14
20/05/2022,08:56:40 ,ICPKNW,4.37,40,243,851,73,0.486,14
20/05/2022,08:56:44 ,ICPKNW,8.58,20,263,991,24,0.526,15
20/05/2022,08:56:48 ,ICPKNW,8.09,20,599,962,51,1.198,15
20/05/2022,08:56:52 ,ICPKNW,4.19,25,330,664,36,0.66,14
20/05/2022,08:56:56 ,ICPKNW,7.69,35,753,685,19,1.506,13
20/05/2022,08:57:00 ,ICPKNW,10.17,40,1386,474,93,2.772,5
20/05/2022,08:57:04 ,ICPKNW,10.29,30,1453,952,86,2.906,13
20/05/2022,08:57:08 ,ICPKNW,7.75,33,433,771,57,0.866,15
20/05/2022,08:57:12 ,ICPKNW,6.16,38,1241,436,59,2.482,0
20/05/2022,08:57:16 ,ICPKNW,7.61,25,702,313,60,1.404,5
20/05/2022,08:57:20 ,ICPKNW,10.76,37,123,810,63,0.246,15
20/05/2022,08:57:24 ,ICPKNW,9.74,38,484,553,90,0.968,15
20/05/2022,08:57:28 ,ICPKNW,12.35,31,139,681,10,0.278,15
20/05/2022,08:57:32 ,ICPKNW,2.29,23,1257,865,38,2.514,12
20/05/2022,08:57:36 ,ICPKNW,10.17,37,1474,364,4,2.948,5
20/05/2022,08:57:40 ,ICPKNW,10.66,32,714,253,68,1.428,5
20/05/2022,08:57:44 ,ICPKNW,2.52,38,403,483,53,0.806,16
20/05/2022,08:57:48 ,ICPKNW,12.27,34,251,51,71,0.502,17
20/05/2022,08:57:52 ,ICPKNW,11.09,26,1392,22,20,2.784,5
20/05/2022,08:57:56 ,ICPKNW,11.32,23,874,357,62,1.748,5
20/05/2022,08:58:00 ,ICPKNW,12.81,24,728,511,55,1.456,5
20/05/2022,08:58:04 ,ICPKNW,2.74,25,472,668,95,0.944,14
20/05/2022,08:58:08 ,ICPKNW,4.21,37,1442,369,18,2.884,4
20/05/2022,08:58:12 ,ICPKNW,7.84,40,143,209,80,0.286,17
20/05/2022,08:58:16 ,ICPKNW,11.28,36,1353,882,13,2.706,13
20/05/2022,08:58:20 ,ICPKNW,10.23,33,134,22,23,0.268,17
20/05/2022,08:58:24 ,ICPKNW,7.9,20,561,438,25,1.122,17
20/05/2022,08:58:28 ,ICPKNW,11.57,30,1461,333,87,2.922,5
20/05/2022,08:58:32 ,ICPKNW,5.04,28,1413,803,58,2.826,12
20/05/2022,08:58:36 ,ICPKNW,1.17,26,1445,470,30,2.89,4
20/05/2022,08:58:40 ,ICPKNW,9.94,22,576,782,14,1.152,15
20/05/2022,08:58:44 ,ICPKNW,10.45,22,485,41,79,0.97,17
20/05/2022,08:58:48 ,ICPKNW,8.84,27,111,804,87,0.222,15
20/05/2022,08:58:52 ,ICPKNW,5.56,29,207,125,18,0.414,3
20/05/2022,08:58:56 ,ICPKNW,1.04,25,589,25,55,1.178,16
20/05/2022,08:59:00 ,ICPKNW,12.62,20,578,109,27,1.156,17
20/05/2022,08:59:04 ,ICPKNW,10.3,33,1307,499,21,2.614,5
20/05/2022,08:59:08 ,ICPKNW,12.37,37,441,997,55,0.882,15
20/05/2022,08:59:12 ,ICPKNW,9.65,25,471,90,53,0.942,17
20/05/2022,08:59:16 ,ICPKNW,1.85,24,255,701,85,0.51,14
20/05/2022,08:59:20 ,ICPKNW,9.84,26,1178,878,20,2.356,13
20/05/2022,08:59:24 ,ICPKNW,5.57,31,462,1012,15,0.924,11
20/05/2022,08:59:28 ,ICPKNW,11.07,22,786,254,7,1.572,5
20/05/2022,08:59:32 ,ICPKNW,3.57,26,1451,140,97,2.902,4
20/05/2022,08:59:36 ,ICPKNW,8.23,39,983,812,97,1.966,13
20/05/2022,08:59:40 ,ICPKNW,7.35,26,1044,357,33,2.088,5
20/05/2022,08:59:44 ,ICPKNW,6.85,36,183,829,0,0.366,15
20/05/2022,08:59:48 ,ICPKNW,5.86,32,457,333,71,0.914,3
20/05/2022,08:59:52 ,ICPKNW,4.12,27,551,495,30,1.102,16
20/05/2022,08:59:56 ,ICPKNW,10.94,24,1424,541,86,2.848,5
20/05/2022,09:00:00 ,ICPKNW,12.37,31,1254,1008,69,2.508,13
20/05/2022,09:00:04 ,ICPKNW,5.45,30,201,422,84,0.402,16
20/05/2022,09:00:08 ,ICPKNW,10.46,27,1072,930,11,2.144,13
20/05/2022,09:00:12 ,ICPKNW,2.72,32,1364,959,35,2.728,12
20/05/2022,09:00:16 ,ICPKNW,12.36,39,1272,535,80,2.544,5
20/05/2022,09:00:20 ,ICPKNW,7.65,26,314,733,56,0.628,15
20/05/2022,09:00:24 ,ICPKNW,5.83,24,809,179,83,1.618,0
20/05/2022,09:00:28 ,ICPKNW,1.72,30,142,313,45,0.284,16
20/05/2022,09:00:32 ,ICPKNW,4.93,25,1237,904,38,2.474,12
20/05/2022,09:00:36 ,ICPKNW,10.8,36,1140,831,21,2.28,13
20/05/2022,09:00:40 ,ICPKNW,2.68,28,447,114,91,0.894,16
20/05/2022,09:00:44 ,ICPKNW,2.21,37,857,96,35,1.714,4
20/05/2022,09:00:48 ,ICPKNW,6.93,37,619,103,93,1.238,17
20/05/2022,09:00:52 ,ICPKNW,10.17,38,934,935,14,1.868,13
20/05/2022,09:00:56 ,ICPKNW,4.31,22,408,737,29,0.816,14
20/05/2022,09:01:00 ,ICPKNW,10.8,23,1188,988,96,2.376,13
20/05/2022,09:01:04 ,ICPKNW,9.38,27,203,730,76,0.406,15
20/05/2022,09:01:08 ,ICPKNW,6.28,26,431,552,56,0.862,11
20/05/2022,09:01:12 ,ICPKNW,2.54,34,793,602,61,1.586,12
20/05/2022,09:01:16 ,ICPKNW,3.55,22,152,870,75,0.304,14
20/05/2022,09:01:20 ,ICPKNW,2.47,32,1008,245,73,2.016,4
20/05/2022,09:01:24 ,ICPKNW,7.76,40,204,625,76,0.408,15
20/05/2022,09:01:28 ,ICPKNW,5.53,38,590,394,10,1.18,3
20/05/2022,09:01:32 ,ICPKNW,7.11,36,848,168,87,1.696,5
20/05/2022,09:01:36 ,ICPKNW,12.54,29,1002,765,83,2.004,13
20/05/2022,09:01:40 ,ICPKNW,5.62,20,1425,443,5,2.85,0
20/05/2022,09:01:44 ,ICPKNW,3.36,39,884,879,42,1.768,12
20/05/2022,09:01:48 ,ICPKNW,10.64,39,1245,541,11,2.49,5
20/05/2022,09:01:52 ,ICPKNW,2.61,22,1175,1010,13,2.35,12
20/05/2022,09:01:56 ,ICPKNW,9.94,34,362,447,15,0.724,17
20/05/2022,09:02:00 ,ICPKNW,7.48,24,812,599,11,1.624,13
20/05/2022,09:02:04 ,ICPKNW,10.58,40,1042,736,56,2.084,13
20/05/2022,09:02:08 ,ICPKNW,2.04,36,777,411,20,1.554,4
20/05/2022,09:02:12 ,ICPKNW,11.12,28,661,187,9,1.322,17
20/05/2022,09:02:16 ,ICPKNW,9.06,21,666,875,41,1.332,15
20/05/2022,09:02:20 ,ICPKNW,6.15,28,357,667,46,0.714,11
20/05/2022,09:02:24 ,ICPKNW,2.67,34,215,121,71,0.43,16
20/05/2022,09:02:28 ,ICPKNW,10.99,20,1024,918,60,2.048,13
20/05/2022,09:02:32 ,ICPKNW,8.53,21,140,701,31,0.28,15
20/05/2022,09:02:36 ,ICPKNW,10.9,22,651,935,34,1.302,15
20/05/2022,09:02:40 ,ICPKNW,3.37,26,522,644,15,1.044,14
20/05/2022,09:02:44 ,ICPKNW,4.99,36,116,721,21,0.232,14
20/05/2022,09:02:48 ,ICPKNW,8.26,30,577,954,3,1.154,15
20/05/2022,09:02:52 ,ICPKNW,10.57,38,1140,731,1,2.28,13
20/05/2022,09:02:56 ,ICPKNW,3.89,23,1172,500,6,2.344,4
20/05/2022,09:03:00 ,ICPKNW,8.19,37,1224,842,39,2.448,13
20/05/2022,09:03:04 ,ICPKNW,6.17,29,1440,886,16,2.88,2
20/05/2022,09:03:08 ,ICPKNW,9.99,25,474,196,98,0.948,17
20/05/2022,09:03:12 ,ICPKNW,11.76,33,1444,826,17,2.888,13
20/05/2022,09:03:16 ,ICPKNW,3,39,808,207,79,1.616,4
20/05/2022,09:03:20 ,ICPKNW,2.84,37,1492,391,5,2.984,4
20/05/2022,09:03:24 ,ICPKNW,8.64,21,584,666,71,1.168,15
20/05/2022,09:03:28 ,ICPKNW,7.89,40,365,711,69,0.73,15
20/05/2022,09:03:32 ,ICPKNW,6.57,37,760,496,80,1.52,5
20/05/2022,09:03:36 ,ICPKNW,6.91,24,110,234,50,0.22,17
20/05/2022,09:03:40 ,ICPKNW,6.56,20,1005,695,27,2.01,13
20/05/2022,09:03:44 ,ICPKNW,2.36,24,1496,101,16,2.992,4
20/05/2022,09:03:48 ,ICPKNW,1.53,29,432,707,55,0.864,14
20/05/2022,09:03:52 ,ICPKNW,5.18,25,1227,243,68,2.454,4
20/05/2022,09:03:56 ,ICPKNW,7.41,20,1238,88,83,2.476,5
20/05/2022,09:04:00 ,ICPKNW,8.15,35,1209,709,89,2.418,13
20/05/2022,09:04:04 ,ICPKNW,10.91,35,1272,790,21,2.544,13
20/05/2022,09:04:08 ,ICPKNW,11.04,20,1086,582,9,2.172,13
20/05/2022,09:04:12 ,ICPKNW,8.38,40,553,245,1,1.106,17
20/05/2022,09:04:16 ,ICPKNW,1.18,39,184,541,16,0.368,16
20/05/2022,09:04:20 ,ICPKNW,12.37,39,1244,1004,2,2.488,13
20/05/2022,09:04:24 ,ICPKNW,4.98,32,699,434,37,1.398,16
20/05/2022,09:04:28 ,ICPKNW,12.83,21,1412,717,47,2.824,13
20/05/2022,09:04:32 ,ICPKNW,10.65,21,565,219,54,1.13,17
20/05/2022,09:04:36 ,ICPKNW,8.68,35,866,65,85,1.732,5
20/05/2022,09:04:40 ,ICPKNW,10.81,24,351,490,28,0.702,17
20/05/2022,09:04:44 ,ICPKNW,4.67,23,198,37,7,0.396,16
20/05/2022,09:04:48 ,ICPKNW,10.05,27,492,272,34,0.984,17
20/05/2022,09:04:52 ,ICPKNW,10.66,33,1152,429,3,2.304,5
20/05/2022,09:04:56 ,ICPKNW,6.3,25,961,574,76,1.922,2
20/05/2022,09:05:00 ,ICPKNW,2.92,26,828,285,67,1.656,4
20/05/2022,09:05:04 ,ICPKNW,10.4,40,1083,99,89,2.166,5
20/05/2022,09:05:08 ,ICPKNW,11.05,40,217,728,33,0.434,15
20/05/2022,09:05:12 ,ICPKNW,7.79,22,603,746,29,1.206,15
20/05/2022,09:05:16 ,ICPKNW,2.39,31,1392,816,90,2.784,12
20/05/2022,09:05:20 ,ICPKNW,2.15,24,1317,871,70,2.634,12
20/05/2022,09:05:24 ,ICPKNW,8.23,36,151,912,15,0.302,15
20/05/2022,09:05:28 ,ICPKNW,9.48,25,715,975,32,1.43,13
20/05/2022,09:05:32 ,ICPKNW,2.75,24,733,306,43,1.466,4
20/05/2022,09:05:36 ,ICPKNW,9.86,26,1080,920,48,2.16,13
20/05/2022,09:05:40 ,ICPKNW,5.32,28,636,253,8,1.272,16
20/05/2022,09:05:44 ,ICPKNW,10.18,26,797,79,14,1.594,5
20/05/2022,09:05:48 ,ICPKNW,4.75,39,606,235,41,1.212,16
20/05/2022,09:05:52 ,ICPKNW,3.67,36,776,360,62,1.552,4
20/05/2022,09:05:56 ,ICPKNW,11.52,21,1349,867,67,2.698,13
20/05/2022,09:06:00 ,ICPKNW,8.49,33,1432,600,1,2.864,13
20/05/2022,09:06:04 ,ICPKNW,8.91,20,207,123,99,0.414,17
20/05/2022,09:06:08 ,ICPKNW,12.19,23,695,420,10,1.39,17
20/05/2022,09:06:12 ,ICPKNW,11.97,30,166,762,31,0.332,15
20/05/2022,09:06:16 ,ICPKNW,9.38,22,510,989,22,1.02,15
20/05/2022,09:06:20 ,ICPKNW,5.63,31,1151,328,6,2.302,0
20/05/2022,09:06:24 ,ICPKNW,3.58,21,280,703,33,0.56,14
20/05/2022,09:06:28 ,ICPKNW,10.51,37,212,398,43,0.424,17
20/05/2022,09:06:32 ,ICPKNW,4.72,30,967,178,93,1.934,4
20/05/2022,09:06:36 ,ICPKNW,6.95,22,603,116,3,1.206,17
20/05/2022,09:06:40 ,ICPKNW,9.21,34,393,935,9,0.786,15
20/05/2022,09:06:44 ,ICPKNW,9.78,40,1074,971,89,2.148,13
20/05/2022,09:06:48 ,ICPKNW,10.99,29,170,754,95,0.34,15
20/05/2022,09:06:52 ,ICPKNW,4.39,28,1029,454,77,2.058,4
20/05/2022,09:06:56 ,ICPKNW,1.45,29,1024,622,78,2.048,12
20/05/2022,09:07:00 ,ICPKNW,3.92,24,802,700,68,1.604,12
20/05/2022,09:07:04 ,ICPKNW,5.4,40,309,564,58,0.618,14
20/05/2022,09:07:08 ,ICPKNW,3.51,40,941,322,82,1.882,4
20/05/2022,09:07:12 ,ICPKNW,11.01,24,436,328,74,0.872,17
20/05/2022,09:07:16 ,ICPKNW,12.19,22,504,88,59,1.008,17
20/05/2022,09:07:20 ,ICPKNW,5.5,40,967,342,11,1.934,0
20/05/2022,09:07:24 ,ICPKNW,12.66,34,1485,526,57,2.97,5
20/05/2022,09:07:28 ,ICPKNW,1.42,33,277,86,60,0.554,16
20/05/2022,09:07:32 ,ICPKNW,9.02,23,111,208,62,0.222,17
20/05/2022,09:07:36 ,ICPKNW,1.8,21,842,983,59,1.684,12
20/05/2022,09:07:40 ,ICPKNW,10.35,37,1094,441,16,2.188,5
20/05/2022,09:07:44 ,ICPKNW,11.11,32,497,557,27,0.994,15
20/05/2022,09:07:48 ,ICPKNW,4.31,28,770,510,51,1.54,4
20/05/2022,09:07:52 ,ICPKNW,7.58,24,206,662,90,0.412,15
20/05/2022,09:07:56 ,ICPKNW,3.53,30,1405,639,74,2.81,12
20/05/2022,09:08:00 ,ICPKNW,3.8,32,860,59,8,1.72,4
20/05/2022,09:08:04 ,ICPKNW,7.17,24,975,606,54,1.95,13
20/05/2022,09:08:08 ,ICPKNW,9.48,40,670,60,69,1.34,17
20/05/2022,09:08:12 ,ICPKNW,4.23,20,491,292,0,0.982,16
20/05/2022,09:08:16 ,ICPKNW,12.2,31,351,726,88,0.702,15
20/05/2022,09:08:20 ,ICPKNW,5.69,25,533,495,37,1.066,3
20/05/2022,09:08:24 ,ICPKNW,7.49,30,620,942,47,1.24,15
20/05/2022,09:08:28 ,ICPKNW,9.02,23,512,893,37,1.024,15
20/05/2022,09:08:32 ,ICPKNW,12.78,29,1265,853,40,2.53,13
20/05/2022,09:08:36 ,ICPKNW,7.62,37,969,156,54,1.938,5
20/05/2022,09:08:40 ,ICPKNW,3.58,22,277,672,38,0.554,14
20/05/2022,09:08:44 ,ICPKNW,9.84,21,1469,30,95,2.938,5
20/05/2022,09:08:48 ,ICPKNW,12.15,35,103,86,77,0.206,17
20/05/2022,09:08:52 ,ICPKNW,10.43,29,1270,1,23,2.54,5
20/05/2022,09:08:56 ,ICPKNW,5.43,38,692,933,77,1.384,14
20/05/2022,09:09:00 ,ICPKNW,9.86,22,1028,364,60,2.056,5
20/05/2022,09:09:04 ,ICPKNW,9.62,27,1492,586,49,2.984,13
20/05/2022,09:09:08 ,ICPKNW,6.77,36,270,243,28,0.54,17
20/05/2022,09:09:12 ,ICPKNW,5.6,31,174,537,72,0.348,3
20/05/2022,09:09:16 ,ICPKNW,11.57,35,106,723,77,0.212,15
20/05/2022,09:09:20 ,ICPKNW,9.49,23,187,846,100,0.374,15
20/05/2022,09:09:24 ,ICPKNW,3.57,34,750,134,97,1.5,4
20/05/2022,09:09:28 ,ICPKNW,2.36,30,613,742,96,1.226,14
20/05/2022,09:09:32 ,ICPKNW,9.61,23,637,522,26,1.274,17
20/05/2022,09:09:36 ,ICPKNW,11.85,38,1207,654,25,2.414,13
20/05/2022,09:09:40 ,ICPKNW,7.1,31,393,65,28,0.786,17
20/05/2022,09:09:44 ,ICPKNW,4.53,39,100,814,92,0.2,14
20/05/2022,09:09:48 ,ICPKNW,3.49,24,965,1013,19,1.93,12
20/05/2022,09:09:52 ,ICPKNW,6.1,28,302,945,82,0.604,11
20/05/2022,09:09:56 ,ICPKNW,3.49,33,246,437,9,0.492,16
20/05/2022,09:10:00 ,ICPKNW,4.1,35,1424,500,55,2.848,4
20/05/2022,09:10:04 ,ICPKNW,3.41,21,737,288,53,1.474,4
20/05/2022,09:10:08 ,ICPKNW,5.64,33,746,800,10,1.492,2
20/05/2022,09:10:12 ,ICPKNW,11.18,24,1064,725,66,2.128,13
20/05/2022,09:10:16 ,ICPKNW,10.69,23,1338,792,91,2.676,13
20/05/2022,09:10:20 ,ICPKNW,9.34,20,1475,207,9,2.95,5
20/05/2022,09:10:24 ,ICPKNW,12.03,33,1020,945,69,2.04,13
20/05/2022,09:10:28 ,ICPKNW,11.13,39,687,582,18,1.374,15
20/05/2022,09:10:32 ,ICPKNW,2.22,21,464,316,13,0.928,16
20/05/2022,09:10:36 ,ICPKNW,10.99,38,1095,823,69,2.19,13
20/05/2022,09:10:40 ,ICPKNW,10.15,31,484,398,95,0.968,17
20/05/2022,09:10:44 ,ICPKNW,5.08,20,1466,325,43,2.932,4
20/05/2022,09:10:48 ,ICPKNW,3.45,29,1408,204,2,2.816,4
20/05/2022,09:10:52 ,ICPKNW,3.57,32,1286,935,98,2.572,12
20/05/2022,09:10:56 ,ICPKNW,12.52,29,933,352,16,1.866,5
20/05/2022,09:11:00 ,ICPKNW,1.77,26,1173,967,85,2.346,12
20/05/2022,09:11:04 ,ICPKNW,6.6,28,583,172,35,1.166,17
20/05/2022,09:11:08 ,ICPKNW,10.39,33,1401,593,24,2.802,13
20/05/2022,09:11:12 ,ICPKNW,6.84,29,1419,321,18,2.838,5
20/05/2022,09:11:16 ,ICPKNW,8.32,26,1206,816,63,2.412,13
20/05/2022,09:11:20 ,ICPKNW,4.94,37,196,280,27,0.392,16
20/05/2022,09:11:24 ,ICPKNW,3.74,26,1233,745,59,2.466,12
20/05/2022,09:11:28 ,ICPKNW,3.96,26,759,862,29,1.518,12
20/05/2022,09:11:32 ,ICPKNW,2.37,39,987,73,96,1.974,4
20/05/2022,09:11:36 ,ICPKNW,3.04,35,520,724,50,1.04,14
20/05/2022,09:11:40 ,ICPKNW,8.11,39,1141,335,11,2.282,5
20/05/2022,09:11:44 ,ICPKNW,10.63,39,350,1018,17,0.7,15
20/05/2022,09:11:48 ,ICPKNW,6.83,34,1605,505,93,3.21,8
20/05/2022,09:11:52 ,ICPKNW,10.91,22,1514,1004,5,3.028,10
20/05/2022,09:11:56 ,ICPKNW,7.01,37,1640,83,81,3.28,8
20/05/2022,09:12:00 ,ICPKNW,4.85,22,1632,546,29,3.264,7
20/05/2022,09:12:04 ,ICPKNW,11.92,29,1545,1012,64,3.09,10
20/05/2022,09:12:08 ,ICPKNW,12.98,34,1684,52,81,3.368,8
20/05/2022,09:12:12 ,ICPKNW,4.07,34,1574,1013,28,3.148,9
20/05/2022,09:12:16 ,ICPKNW,9.86,40,1550,888,44,3.1,10
20/05/2022,09:12:20 ,ICPKNW,8.14,30,1511,663,58,3.022,10
20/05/2022,09:12:24 ,ICPKNW,5,34,1658,539,27,3.316,7
20/05/2022,09:12:28 ,ICPKNW,10.98,36,1506,125,20,3.012,8
20/05/2022,09:12:32 ,ICPKNW,10.6,38,1566,64,69,3.132,8
20/05/2022,09:12:36 ,ICPKNW,5.96,20,1665,24,15,3.33,1
20/05/2022,09:12:40 ,ICPKNW,2.58,25,1586,119,45,3.172,7
20/05/2022,09:12:44 ,ICPKNW,9.03,31,1655,603,45,3.31,10
20/05/2022,09:12:48 ,ICPKNW,9.9,30,1685,322,49,3.37,8
20/05/2022,09:12:52 ,ICPKNW,5.01,29,1658,650,84,3.316,9
20/05/2022,09:12:56 ,ICPKNW,9.52,27,1557,956,5,3.114,10
20/05/2022,09:13:00 ,ICPKNW,1.76,24,1617,32,100,3.234,7
20/05/2022,09:13:04 ,ICPKNW,8.09,36,1614,295,4,3.228,8
20/05/2022,09:13:08 ,ICPKNW,4.84,32,1541,585,85,3.082,9
20/05/2022,09:13:12 ,ICPKNW,4.2,29,1552,67,63,3.104,7
20/05/2022,09:13:16 ,ICPKNW,10.94,22,1524,908,53,3.048,10
